relative_path,parent_directory,name,suffix,size_bytes,sha256,is_text,detected_encoding,printable_ratio,line_count,categories,uft_markers,object_reference_markers,parameter_markers,control_flow_markers,function_or_sub_markers,error
ProjRep/000/000/000/001/148,ProjRep/000/000/000/001,148,,647,3a12daeef1ca592cdaf151037efef282053fb2dbec8a4bba2eba5011e0347357,True,utf-8-sig,1.0000,24,text; uft_script_candidate; contains_object_references,Browser(,WebList(; WebRadioGroup(; Page(; Browser(,,,,
ProjRep/000/000/000/001/149,ProjRep/000/000/000/001,149,,15133,d385e11167fdd721e76dabe1d6bc86ff0b56654620ce5f893b8205a46d3d0050,True,cp1250,1.0000,177,text; contains_control_flow; contains_function_or_sub; xml_candidate,,,,For ,Function ,
ProjRep/000/000/000/001/150,ProjRep/000/000/000/001,150,,466,a1f7b96d491002d6aa257e441223002ed03a0cd6accdf8a226627f4753c111a0,True,utf-8-sig,1.0000,18,text; uft_script_candidate; contains_object_references,Browser(,WebList(; Page(; Browser(,,,,
ProjRep/000/000/000/001/151,ProjRep/000/000/000/001,151,,523,fc858782085177852cd95a539136c5a544b02bcc9642873a6d41f378b6a41a38,True,utf-8-sig,1.0000,19,text; uft_script_candidate; contains_object_references,Browser(,Page(; Browser(,,,,
ProjRep/000/000/000/001/152,ProjRep/000/000/000/001,152,,29221,3790c571bfbcb1d770a52f927c11caa6f07984f52db79946f3ad9d8e305af76d,True,cp1250,1.0000,228,text; contains_control_flow; contains_function_or_sub; xml_candidate,,,,If ; For ,Function ,
ProjRep/000/000/000/001/153,ProjRep/000/000/000/001,153,,3398,133ea4095e92c98fded4af9fc2ccf61a06222054c858eb05143c718ad707187c,False,,,,binary,,,,,,
ProjRep/000/000/000/001/154,ProjRep/000/000/000/001,154,,180,9e035061af6970f2253e6aebcebad961f1dbac70595115064d0b1a3289b2f7c4,True,utf-8-sig,1.0000,8,text; uft_script_candidate; contains_object_references,Browser(,Browser(,,,,
ProjRep/000/000/000/001/155,ProjRep/000/000/000/001,155,,3398,ad46b02dfeec45f8cbf454ee4e1a464d9d3ed253ddde682e1525512b835bee0f,False,,,,binary,,,,,,
ProjRep/000/000/000/001/156,ProjRep/000/000/000/001,156,,6858,858acfa69c9071bb1778703c57a2dbda339ce73777e5eb2c66d4155e8074e067,True,utf-8-sig,1.0000,115,text; contains_control_flow; xml_candidate,,,,Do ,,
ProjRep/000/000/000/001/157,ProjRep/000/000/000/001,157,,180,48c350f4911635d47c1323f6a229a203c1faa8d9e3a7705961856b7b019e8201,True,utf-8-sig,1.0000,8,text; uft_script_candidate; contains_object_references,Browser(,Browser(,,,,
ProjRep/000/000/000/001/158,ProjRep/000/000/000/001,158,,3398,6ad8b6dc173ecd316fe53729d8d271d68886cfe48abcc12be5df55dbf23b9709,False,,,,binary,,,,,,
ProjRep/000/000/000/001/159,ProjRep/000/000/000/001,159,,6858,67aa755ff6566c69c965b6bf0de2abe2ae5a69106c09959f1924211921f15f6a,True,utf-8-sig,1.0000,115,text; contains_control_flow; xml_candidate,,,,Do ,,
ProjRep/000/000/000/001/160,ProjRep/000/000/000/001,160,,180,fba099746e6a99e3af052d901ae9df265b93a180c53b8dc64f5f06c4cc27f845,True,utf-8-sig,1.0000,8,text; uft_script_candidate; contains_object_references,Browser(,Browser(,,,,
ProjRep/000/000/000/001/161,ProjRep/000/000/000/001,161,,4736,b0e4bada2d18b055c7f45108fbdd148fc45e9326bd006c58d48a096679e9030e,False,,,,binary,,,,,,
ProjRep/000/000/000/001/162,ProjRep/000/000/000/001,162,,8430,a74cea730affac148307c7654b006c7098c240248638e8bc92674153007c7e02,True,utf-8-sig,1.0000,134,text; contains_control_flow; xml_candidate,,,,For ; Do ,,
ProjRep/000/000/000/001/163,ProjRep/000/000/000/001,163,,180,d1b5ea087831b60efeac5276d9ffb5a41b420079f9ade96e837419646bbabe86,True,utf-8-sig,1.0000,8,text; uft_script_candidate; contains_object_references,Browser(,Browser(,,,,
ProjRep/000/000/000/001/164,ProjRep/000/000/000/001,164,,3398,2fee27a654120e66bb608ddb3e02cdf3b18d941ba0a05c30e20f06309a4fdd6c,False,,,,binary,,,,,,
ProjRep/000/000/000/001/165,ProjRep/000/000/000/001,165,,180,7834ce4262cc20e950c0adeb390a241bff6118fd1b4ac85aab2e83bd1ea60a77,True,utf-8-sig,1.0000,8,text; uft_script_candidate; contains_object_references,Browser(,Browser(,,,,
ProjRep/000/000/000/001/166,ProjRep/000/000/000/001,166,,4736,eadea694f08e664f91b090854a0d4382b1721a4c501bc060d798cedcb2adbf52,False,,,,binary,,,,,,
ProjRep/000/000/000/001/167,ProjRep/000/000/000/001,167,,8430,fe457bab927331d46a147eb91f0ceb5600321e076a60585a795893a6fc288457,True,utf-8-sig,1.0000,134,text; contains_control_flow; xml_candidate,,,,For ; Do ,,
ProjRep/000/000/000/001/168,ProjRep/000/000/000/001,168,,15133,0c3e10fb62383c87fb79ad8212392dc1830585d08d60b04db625780c0e3336ef,True,cp1250,1.0000,177,text; contains_control_flow; contains_function_or_sub; xml_candidate,,,,For ,Function ,
ProjRep/000/000/000/001/169,ProjRep/000/000/000/001,169,,322,a39a7e4be5c22eb90ffa373df2b66111344d34668ed344cd8677780732e4a3b2,True,utf-8-sig,1.0000,12,text; uft_script_candidate; contains_object_references,Browser(,Page(; Browser(,,,,
ProjRep/000/000/000/001/170,ProjRep/000/000/000/001,170,,496,605934fc4e0b3ef51117c3fc890c206147ae72e2946f3a8ac7ae174ca247cd10,True,utf-8-sig,1.0000,19,text; uft_script_candidate; contains_object_references,Browser(,Page(; Browser(,,,,
ProjRep/000/000/000/001/171,ProjRep/000/000/000/001,171,,15133,5e9ee5b3f7da1b9e412abcb16d8b6d597eed9c9327260be33ee01e151e2d695a,True,cp1250,1.0000,177,text; contains_control_flow; contains_function_or_sub; xml_candidate,,,,For ,Function ,
ProjRep/000/000/000/001/172,ProjRep/000/000/000/001,172,,331,b051df997ead71492f73d2399af2a3835200f8b182e0e9f6b6e094b659650d8b,True,utf-8-sig,1.0000,12,text; uft_script_candidate; contains_object_references,Browser(,Page(; Browser(,,,,
ProjRep/000/000/000/001/173,ProjRep/000/000/000/001,173,,28158,1db639fabb025c54ac5843853a56da2df4871c5a203309e5678f205f480e5fed,True,cp1250,1.0000,228,text; contains_control_flow; contains_function_or_sub; xml_candidate,,,,If ; For ,Function ,
ProjRep/000/000/000/001/174,ProjRep/000/000/000/001,174,,391,096d9e91d7a4c0912101249d87779f518bb8d55ab0bf7255628889890592591e,True,utf-8-sig,1.0000,15,text; uft_script_candidate; contains_object_references,Browser(,Page(; Browser(,,,,
ProjRep/000/000/000/001/175,ProjRep/000/000/000/001,175,,34544,1e5817222c4fa588320d03e73d90e96a38679fba2858dfc7a31eb1daef87e4b2,True,cp1250,1.0000,266,text; contains_control_flow; contains_function_or_sub; xml_candidate,,,,If ,Function ,
ProjRep/000/000/000/001/176,ProjRep/000/000/000/001,176,,470,43b30520b26ac38c29a40739daaa077408b1f9fb609c1618119103e660430632,True,utf-8-sig,1.0000,19,text; uft_script_candidate; contains_object_references,Browser(,WebEdit(; Page(; Browser(,,,,
ProjRep/000/000/000/001/177,ProjRep/000/000/000/001,177,,14768,3d99651b44f17597bab29196190e4bcf1e38e02279de1f6d4680ed1ca49532fa,True,cp1250,1.0000,228,text; contains_function_or_sub; xml_candidate,,,,,Function ,
ProjRep/000/000/000/001/178,ProjRep/000/000/000/001,178,,476,afb325d46684a440bb43fbcc7a491ac486ce60575a1398355f830fed80639267,True,utf-8-sig,1.0000,19,text; uft_script_candidate; contains_object_references,Browser(,Page(; Browser(,,,,
ProjRep/000/000/000/001/179,ProjRep/000/000/000/001,179,,14783,651e1a9155e8db40e0def4d541285ec56500de6df1e8d330655fa395f7ae5bf0,True,cp1250,1.0000,228,text; contains_function_or_sub; xml_candidate,,,,,Function ,
ProjRep/000/000/000/001/180,ProjRep/000/000/000/001,180,,167,0a87b5b0730824c5128bf64a40de8264edb728312889a9dfe3a37248035879c8,True,utf-8-sig,1.0000,8,text; uft_script_candidate; contains_object_references,Browser(,Browser(,,,,
ProjRep/000/000/000/001/181,ProjRep/000/000/000/001,181,,6181,3d1f0861b2412237218938ff2b5dadcb355d29c421d657f4879d58367e855e87,False,,,,binary,,,,,,
ProjRep/000/000/000/001/182,ProjRep/000/000/000/001,182,,23887,295beaf08e11983e790796db2b9896b325aa44c63eef9ac6c5f89d826dabd306,True,utf-8-sig,1.0000,389,text; contains_control_flow; xml_candidate,,,,Do ,,
ProjRep/000/000/000/001/183,ProjRep/000/000/000/001,183,,474,ed7aa1144462598c41abefeb3651a2ca49abd3867cdc6221f7f9946a43558403,True,utf-8-sig,1.0000,19,text; uft_script_candidate; contains_object_references,Browser(,WebEdit(; Page(; Browser(,,,,
ProjRep/000/000/000/001/184,ProjRep/000/000/000/001,184,,173,7589cb8366f4a764a8170bef9796292a08e5ec7b5d9788f9f91508cdc7ea77bf,True,utf-8-sig,1.0000,8,text; uft_script_candidate; contains_object_references,Browser(,Browser(,,,,
ProjRep/000/000/000/001/185,ProjRep/000/000/000/001,185,,3398,6d316e86572b3d04bab9c05fe370227bac319c79d9c237e99061502935040813,False,,,,binary,,,,,,
ProjRep/000/000/000/001/186,ProjRep/000/000/000/001,186,,6858,1aa8699dcdcf7b6e1f2d779f21039585cde238ff39a5b488df3731da1326aec6,True,cp1250,1.0000,115,text; contains_control_flow; xml_candidate,,,,Do ,,
ProjRep/000/000/000/001/187,ProjRep/000/000/000/001,187,,173,1035862a2f30cbc9825598ab25967fd5ba4f99e70d7f47483e4a6b1077883a30,True,utf-8-sig,1.0000,8,text; uft_script_candidate; contains_object_references,Browser(,Browser(,,,,
ProjRep/000/000/000/001/188,ProjRep/000/000/000/001,188,,4736,66a344bd0940d6ea2e50484ca0a3f92e4460b737491e494791398020e577d1ff,False,,,,binary,,,,,,
ProjRep/000/000/000/001/189,ProjRep/000/000/000/001,189,,8430,0a23532f67ff0cda86290ee4773b282d7b0879f6545c8a3f15f6822d828119e4,True,cp1250,1.0000,134,text; contains_control_flow; xml_candidate,,,,For ; Do ,,
ProjRep/000/000/000/001/190,ProjRep/000/000/000/001,190,,173,cdd738dccd07020a06ea2a877c474960d4ed13e2690a5f9424c9fb2a6a9f35b3,True,utf-8-sig,1.0000,8,text; uft_script_candidate; contains_object_references,Browser(,Browser(,,,,
ProjRep/000/000/000/001/191,ProjRep/000/000/000/001,191,,3398,1c89158b0519964042f49a56640148b4ccf01956cbeccafbfb1b65df4e2d59ef,False,,,,binary,,,,,,
ProjRep/000/000/000/001/192,ProjRep/000/000/000/001,192,,6858,e20e462c20a0c269ea259c7308d839f6d2dffe594b84c36dd95541d84e386351,True,cp1250,1.0000,115,text; contains_control_flow; xml_candidate,,,,Do ,,
ProjRep/000/000/000/001/193,ProjRep/000/000/000/001,193,,302,9048ae67f70055880026c13cf8bca483baf60e19db1c23c503005831f0194159,True,utf-8-sig,1.0000,12,text; uft_script_candidate; contains_object_references,Browser(,Page(; Browser(,,,,
ProjRep/000/000/000/001/194,ProjRep/000/000/000/001,194,,12214,c2a185aab401c46b78116e1f19b60081f876d3df33f87e69757351736be961e9,True,cp1250,1.0000,153,text; contains_control_flow; contains_function_or_sub; xml_candidate,,,,For ,Function ,
ProjRep/000/000/000/001/195,ProjRep/000/000/000/001,195,,14928,1db7f797daa186446cef6de59a5a59747f45aded2006508d810cff27664a24c3,True,cp1250,1.0000,163,text; contains_control_flow; contains_function_or_sub; xml_candidate,,,,For ,Function ,
ProjRep/000/000/000/001/196,ProjRep/000/000/000/001,196,,318,da9c9ef268aeffcaad48fdb6f92d1ffd6fb28b3b361a75146894b8c1d53074b8,False,,,,binary,,,,,,
ProjRep/000/000/000/001/197,ProjRep/000/000/000/001,197,,1078,aac99e61c1419879904a376680d252b96aac0ad628993f9b8c43564fbd269ce6,False,,,,binary,,,,,,
ProjRep/000/000/000/001/198,ProjRep/000/000/000/001,198,,318,aac95b3e7116e26e2d817c8f02cd878bea16e67db57eecfaeae1062a4547a0c1,False,,,,binary,,,,,,
ProjRep/000/000/000/001/199,ProjRep/000/000/000/001,199,,318,a42a9cde490f9a92031abcac60c5e143186321dae499afd84cc7626b4540ce87,False,,,,binary,,,,,,
ProjRep/000/000/000/001/200,ProjRep/000/000/000/001,200,,318,8efb24ee0eb96d348f644fea61d8de8407c353b8acfaf6755d7dadca010aafc0,False,,,,binary,,,,,,
ProjRep/000/000/000/001/201,ProjRep/000/000/000/001,201,,318,b535e87b377ceeb2f2eb1c85f76165a9e5d0621516a51aac81b56a384fa2dec5,False,,,,binary,,,,,,
ProjRep/000/000/000/001/202,ProjRep/000/000/000/001,202,,1078,91079326161a6c2095326ad17e6b9836d2fc2cb519c66f6af357b3243c64e287,False,,,,binary,,,,,,
ProjRep/000/000/000/001/203,ProjRep/000/000/000/001,203,,1406,f826d0f44ba584baef25fcf41df0314c27c012b79d92a8e237e6574eab766178,False,,,,binary,,,,,,
ProjRep/000/000/000/001/204,ProjRep/000/000/000/001,204,,3638,7b6a35c0d03a1e97cb16b91077ae6847f189b862c6c382c99b09332e1399a001,False,,,,binary,,,,,,
ProjRep/000/000/000/001/205,ProjRep/000/000/000/001,205,,4307,9b6acc140df86c517b4ebeea9dc6e862a9c07892b36c0873ec1c25272c2fca1e,True,utf-8-sig,1.0000,24,text; uft_script_candidate; contains_object_references; contains_parameter_references,Browser(; Dialog(,WebList(; WebRadioGroup(; Page(; Browser(,DataTable(,,,
ProjRep/000/000/000/001/206,ProjRep/000/000/000/001,206,,6656,6c976539266740b89abce8ab2f9d889ef8d5407141f8e8bf2d522f376bb2c89b,False,,,,binary,,,,,,
ProjRep/000/000/000/001/207,ProjRep/000/000/000/001,207,,278528,e4489cd40c44ac299985f8c7f525374fda50d5b75738ac439c2914c6f238c7e4,False,,,,binary,,,,,,
ProjRep/000/000/000/001/208,ProjRep/000/000/000/001,208,,262,0b448a24855c4bdc9650d566a6f11be1604cff9fb0edba62907bd8042ddde14b,True,utf-8-sig,1.0000,3,text; uft_script_candidate; contains_object_references,Browser(,Page(; Browser(,,,,
ProjRep/000/000/000/001/209,ProjRep/000/000/000/001,209,,6656,838a9d3ab514874c4f67575cbac1286b289efb98de02869499a0c05fa07b3ddf,False,,,,binary,,,,,,
ProjRep/000/000/000/001/210,ProjRep/000/000/000/001,210,,196608,1201d4ef78de7fa614502a9156c4082adf4cca14f7c78fafb847de54850bae97,False,,,,binary,,,,,,
ProjRep/000/000/000/001/211,ProjRep/000/000/000/001,211,,6656,bab3edce73381566b4012f85268392a7e5818b37422e6101db79ad4d9856e2e6,False,,,,binary,,,,,,
ProjRep/000/000/000/001/212,ProjRep/000/000/000/001,212,,393,3415c1cdc03f4a3b44b7235ea7c219b973313e38dde222a6dc48681ccebe0541,True,utf-8-sig,1.0000,4,text,,,,,,
ProjRep/000/000/000/001/213,ProjRep/000/000/000/001,213,,12288,c6fb0a03d61489d20b0e5bd1a2165058cfdad6d0ac7bec96119bc46bb18bd6ce,False,,,,binary,,,,,,
ProjRep/000/000/000/001/214,ProjRep/000/000/000/001,214,,196608,65817b830aa92d4c6a25e635ae8bb9da996ef65efa54455e4ae0f4b6e872a891,False,,,,binary,,,,,,
ProjRep/000/000/000/001/215,ProjRep/000/000/000/001,215,,675,ecce9f3500d23da47dddc6acf0bad0a86c969122c2ee02ad96465afc17dbcea2,True,utf-8-sig,1.0000,11,text; uft_script_candidate; contains_object_references; contains_control_flow; contains_function_or_sub,Browser(; Dialog(,Page(; Browser(,,Then,Function ,
ProjRep/000/000/000/001/216,ProjRep/000/000/000/001,216,,6656,a30deb67505dde5dc07709d45fb1feb13e53fcea1b2725a949ffcf61eb1652ee,False,,,,binary,,,,,,
ProjRep/000/000/000/001/217,ProjRep/000/000/000/001,217,,196608,c3a46ce3ff775d871b5a764c4367a53d5c2c96e29b832ebcd1889eea5ca034a7,False,,,,binary,,,,,,
ProjRep/000/000/000/001/218,ProjRep/000/000/000/001,218,,6656,6d87d9e1ab472333e0ae282e3374ccee759cc345f52144e988a463dbd8d2b58c,False,,,,binary,,,,,,
ProjRep/000/000/000/001/219,ProjRep/000/000/000/001,219,,196608,4d06e91debcd30721f04315cc9c88251aff6b31407ff00b5f4238a4cc7a2110e,False,,,,binary,,,,,,
ProjRep/000/000/000/001/220,ProjRep/000/000/000/001,220,,1617,b0291ebbc3f09207e0368731c3932e61d877cfddb71c297cb5c0165f4cd18d24,True,utf-8-sig,1.0000,9,text; uft_script_candidate; contains_object_references; contains_parameter_references,Browser(; Dialog(,WebEdit(; Page(; Browser(,DataTable(,,,
ProjRep/000/000/000/001/221,ProjRep/000/000/000/001,221,,6656,1b3424ef45b5bd0fca3d7f8f3a7a845d14047551cdff720dd0c4ae25f07e18be,False,,,,binary,,,,,,
ProjRep/000/000/000/001/222,ProjRep/000/000/000/001,222,,245760,6a5e2e63381d823e26b8ab647a17c5207d6a1d942ce31fa34dd5ce5510dcc525,False,,,,binary,,,,,,
ProjRep/000/000/000/001/223,ProjRep/000/000/000/001,223,,330,ccdf5119de79033b07f4c8ce8e18b9d0b19ca011c4c99f506530162342a8100b,True,utf-8-sig,1.0000,4,text,,,,,,
ProjRep/000/000/000/001/224,ProjRep/000/000/000/001,224,,11264,4bfa4634aa6e0e2a53a4e4a2fe2e357a276675021b3b60fcd82ca4cb68420c30,False,,,,binary,,,,,,
ProjRep/000/000/000/001/225,ProjRep/000/000/000/001,225,,196608,97685bd04161f146aba32b5e2d08027c7c35492cc220a6e8b1f1d24269a83161,False,,,,binary,,,,,,
ProjRep/000/000/000/001/226,ProjRep/000/000/000/001,226,,6656,e8195843ae9f90d61ff54d6cc61532e251d467e395542a849de605b5971b02c8,False,,,,binary,,,,,,
ProjRep/000/000/000/001/227,ProjRep/000/000/000/001,227,,196608,c5cb4bf48c55a5234b6924679333a24f944037747c6e84083e41635a4ec3d3ec,False,,,,binary,,,,,,
ProjRep/000/000/000/001/228,ProjRep/000/000/000/001,228,,243,92efaed6226deb40db271b374eedd0dfc925045aab0b65be12cb6d43eda5f399,True,utf-8-sig,1.0000,4,text,,,,,,
ProjRep/000/000/000/001/229,ProjRep/000/000/000/001,229,,8192,70105d1e27b68cfc5a71da99b3c672ba196693a3d7295bcd997e5bf09d1926c8,False,,,,binary,,,,,,
ProjRep/000/000/000/001/230,ProjRep/000/000/000/001,230,,6816,4729154eeb9f9fdd4caa44e1be56e3120fbefa066f3bdd799704b5a2464648d6,True,utf-8-sig,1.0000,172,text; xml_candidate,,,,,,
ProjRep/000/000/000/001/231,ProjRep/000/000/000/001,231,,224,3d30231131e440f05a3e6f0bdcfe8a70ef21218a4113f8dfddfacd1d2c9df012,True,utf-8-sig,1.0000,14,text,,,,,,
ProjRep/000/000/000/001/232,ProjRep/000/000/000/001,232,,706,61f3c68bd2beb954a9afc4a16424721af63ccd4134f0a9663eea6c4ae56eb53a,True,utf-8-sig,1.0000,11,text; xml_candidate,,,,,,
ProjRep/000/000/000/001/233,ProjRep/000/000/000/001,233,,628,c3b5696cf0a3ef39a9b5338b787da8ac52c0e283cc83e328d181f67b4a27cc35,True,utf-16,1.0000,12,text,,,,,,
ProjRep/000/000/000/001/234,ProjRep/000/000/000/001,234,,4096,acbe668b2f67f0442b383986aacf99c0faafff5878cc13526918502eb2001afd,False,,,,binary,,,,,,
ProjRep/000/000/000/001/235,ProjRep/000/000/000/001,235,,3619,2f5ecfce667ccf8e9fa1cb2ebf83806e3557fe03fd493340622532a6b13ad1ed,True,utf-8-sig,1.0000,32,text; uft_script_candidate; contains_object_references; contains_parameter_references; contains_control_flow,Reporter.ReportEvent; Browser(; Dialog(,WebList(; WebRadioGroup(; Page(; Browser(,DataTable(,If ; Then; Else; End If,,
ProjRep/000/000/000/001/236,ProjRep/000/000/000/001,236,,6656,02c7312c6b3bf0c40edb24fc4ab10fa02a0f5f6d352f46c1d19e3440c60be912,False,,,,binary,,,,,,
ProjRep/000/000/000/001/237,ProjRep/000/000/000/001,237,,245760,f340779b535e2e2a813d84906845707b624b494f8d83e919c348bb6a8926ddaa,False,,,,binary,,,,,,
ProjRep/000/000/000/001/238,ProjRep/000/000/000/001,238,,2763,63f6d2bdd7830cf1bdcc2d8648e2e717a62949fc4c19fa895d477ec1b7bcaa4d,True,utf-8-sig,1.0000,17,text; uft_script_candidate; contains_object_references; contains_parameter_references,Browser(; Dialog(,WebList(; Page(; Browser(,DataTable(,,,
ProjRep/000/000/000/001/239,ProjRep/000/000/000/001,239,,6656,ec8042d0203c0825054299cb3883dc75b964e76a60509a38bba8c3c3f396f5e2,False,,,,binary,,,,,,
ProjRep/000/000/000/001/240,ProjRep/000/000/000/001,240,,360448,ea77f6727c1115cc108713f7b6128bcc7f872f43a36fa3e9d16407ee45dcd96b,False,,,,binary,,,,,,
ProjRep/000/000/000/001/241,ProjRep/000/000/000/001,241,,9235,be3635ed7fd150fd52756b4b1d7029f53b82bbf4b63b4e16682cdec0ca45be07,True,utf-8-sig,1.0000,227,text; uft_script_candidate; contains_function_or_sub; xml_candidate,Reporter.ReportEvent,,,,Function ,
ProjRep/000/000/000/001/242,ProjRep/000/000/000/001,242,,223,53747321fc2e18bf52197b8a84be775e47acc8de5ed8a2c0fd3fc74f6d0fe1bb,True,utf-8-sig,1.0000,14,text,,,,,,
ProjRep/000/000/000/001/243,ProjRep/000/000/000/001,243,,695,ae806975d922fa1ef93359bc4c4b04e67f513393ef2e3fd36485a0905aaa8c7e,True,utf-8-sig,1.0000,11,text; xml_candidate,,,,,,
ProjRep/000/000/000/001/244,ProjRep/000/000/000/001,244,,602,7347a53deac2912d98f4788669249bcddfe393bc0655919140edd614d4817f98,True,utf-16,1.0000,12,text,,,,,,
ProjRep/000/000/000/001/245,ProjRep/000/000/000/001,245,,4096,9b2e6d7780c8ee711f24e23f4ce38a397043ffa3dcf3cb0a81a8ccbc6a8940d8,False,,,,binary,,,,,,
ProjRep/000/000/000/001/246,ProjRep/000/000/000/001,246,,572,ab67a07d1a6ab4a480ec10c28f615248b822046be60f7b759031940792da79b1,True,utf-8-sig,1.0000,8,text; uft_script_candidate; contains_object_references; contains_control_flow; contains_function_or_sub,Browser(; Dialog(,Page(; Browser(,,Then,Function ,
ProjRep/000/000/000/001/247,ProjRep/000/000/000/001,247,,6656,c8b3d0e888b07c5fb2a6c1b557126cf3c1a6999b3a93982d46d9fd6d7fbd3690,False,,,,binary,,,,,,
ProjRep/000/000/000/001/248,ProjRep/000/000/000/001,248,,6656,c647f06fd36ab648396d021c90d6b245915f1c4b0189f6e8f56c54a240f50e12,False,,,,binary,,,,,,
ProjRep/000/000/000/001/249,ProjRep/000/000/000/001,249,,382,af90561e1f88e96d2e719ff45f017ef322cae265792cb791ad606085bef26b53,True,utf-8-sig,1.0000,4,text,,,,,,
ProjRep/000/000/000/001/250,ProjRep/000/000/000/001,250,,11776,22799bbb8c48e44c79798bf58bdf87bc6209375b8afa0504fa8a2d5235c5066d,False,,,,binary,,,,,,
ProjRep/000/000/000/001/251,ProjRep/000/000/000/001,251,,196608,402067193e3fd3bbb03422615f18652600bf8052eb4836eaf6800aacb323e6f0,False,,,,binary,,,,,,
ProjRep/000/000/000/001/252,ProjRep/000/000/000/001,252,,232,714c2b185aba98700b8d3ecacaf44004ce47ff56f8c2812ca63d490688db02f3,True,utf-8-sig,1.0000,4,text,,,,,,
ProjRep/000/000/000/001/253,ProjRep/000/000/000/001,253,,8192,43f623cf33914d0f00f2449f56c4ce3c228658870b895ae8825dd4bcfdfa4854,False,,,,binary,,,,,,
ProjRep/000/000/000/001/254,ProjRep/000/000/000/001,254,,891,e36f5330f0457b3050ccab5b1273ff1b859f6c6b6231d9a6fb06c60e3e89112d,True,utf-8-sig,1.0000,38,text,,,,,,
ProjRep/000/000/000/001/255,ProjRep/000/000/000/001,255,,1033,cbc373d51d02b2e1d373b6213ef6dc7eb166c9732a3b06647fa452d5edfdc23b,True,utf-8-sig,1.0000,60,text,,,,,,
ProjRep/000/000/000/001/256,ProjRep/000/000/000/001,256,,68404,5db7aea5ee4a3b7c9809c1122e75af598f6fae9de115037eebaaa02388cef040,False,,,,binary,,,,,,
ProjRep/000/000/000/001/257,ProjRep/000/000/000/001,257,,7680,0d6ac820b927b60536b8a5707378ae2c5d9ec87169d5a3e0e11c6766e3f5c534,False,,,,binary,,,,,,
ProjRep/000/000/000/001/258,ProjRep/000/000/000/001,258,,1215,43bbcdfc7a14cfb7c8e03eba5be31eb19c7a3f781ffd1bd32629bfb50dc6d709,True,utf-8-sig,1.0000,65,text,,,,,,
ProjRep/000/000/000/001/259,ProjRep/000/000/000/001,259,,505,5c636c38ae4ee4eac50e45f604d2df6877ab7c49d3849787c09694a4316d83a9,True,utf-8-sig,1.0000,12,text; contains_function_or_sub,,,,,Function ; End Function,
ProjRep/000/000/000/001/260,ProjRep/000/000/000/001,260,,10752,ab49b3e5befc587703eac23f96befbaff6754ae2341926065490911df6c85182,False,,,,binary,,,,,,
ProjRep/000/000/000/001/261,ProjRep/000/000/000/001,261,,347,85af0a0b08515841456baf85aeb066a8418e2fd11849280c4d61f10c426bf01b,True,utf-8-sig,1.0000,15,text,,,,,,
ProjRep/000/000/000/001/262,ProjRep/000/000/000/001,262,,2792,b436c82c9894c8f02a2fa70b9ef42644b6d97dd69fc9b5956728600d4203385b,True,utf-8-sig,1.0000,113,text; contains_control_flow,,,,Next,,
